"con_V1","con_V2","con_V3","con_V4","con_V5","con_V6","con_V7","con_V8","con_V9","con_V10","cat_V11","cat_V12","cat_V13","cat_V14","cat_V15"
-0.739375181702908,0.586040834583453,1.51015352568758,1.13072176181108,0.665400665895585,2.58976603767552,2.18628687957049,1.44349713650984,2.10509899926574,3.30155970396669,"c","c","b","a","a"
0.0245808865566381,-0.313960145227527,1.20320344129495,0.960062477958871,1.89981648230425,0.555656017225361,0.498504935516797,1.21203297119141,4.6375556885326,3.83130650529138,"b","b","b","a","a"
-0.048016993346425,0.806898604090592,0.814845712125929,2.21289014976226,0.637562184348168,1.48183370174321,1.07492332099546,2.20575526205124,2.22376617430797,2.99799910851723,"b","c","b","a","a"
-0.993445512868994,1.9090856351588,-0.222949440507244,0.807261058076573,1.32568714109631,1.1548110867327,1.16402284340143,2.6188198801311,4.83218864155869,3.12532099211868,"c","c","b","b","b"
-0.469640342069766,0.204586898979846,-0.75888666186098,2.78764267121621,1.23330538464552,2.24602775520734,1.47542624911228,2.40667223065969,2.44908688627391,2.76238356014756,"b","c","b","a","b"
-0.314330049598346,-0.34793753844721,0.146049476375421,0.898860492369292,0.517951648079479,0.397151823853092,1.71454119573231,2.39025788482164,2.11033736418004,3.78814138676914,"c","b","b","b","a"
-0.835274980363654,-0.814110659972784,-1.07060706165972,1.91009189042146,0.919286716765257,1.20015427600403,2.05029654937813,1.93835113892561,4.28000735721807,3.68728281945756,"c","a","b","b","a"
0.174292629133804,-1.2941909289132,-1.98528449614061,0.985105766691805,0.176932481372242,-0.879002285995455,0.267187715739593,0.421134178810417,2.12054450468622,2.61213947818924,"b","a","a","a","a"
0.779318391739722,1.03833233093231,-0.124987209975806,1.81431988119028,2.46439016230322,3.16512608285564,3.48636551651988,2.61729502268606,2.4859778440908,4.59475225221126,"d","b","b","b","b"
0.743185499281269,1.47214789803009,0.411815253799241,1.32134984587574,1.30916617508605,-0.0832349521115254,3.50947217153425,1.97841125841819,2.5817874092562,2.81495621390164,"a","b","b","b","a"
-1.37752242632527,-1.36671059986012,-0.611352309954415,0.622320668438788,0.900798416495694,0.60459478138132,0.672854574909649,1.94978487143746,3.13211908359325,2.28997519784684,"b","b","a","b","a"
-0.748912847151565,-2.15833954588677,-1.01519097539917,-0.264032825457196,0.488835534159649,-0.772740613428913,0.521369418304345,1.61053610477875,0.944569116618241,1.53505713612289,"a","b","a","a","a"
0.0662222904838488,-0.532980451590456,0.357144677637812,0.166679756592011,0.259569949481907,-0.264541362856128,1.7860830334315,0.714681820587815,2.08762161444511,3.84852348232273,"b","c","b","b","a"
-0.186658254714024,0.450506198195223,-0.070049703555753,0.394397160144052,1.28709797079423,1.81411780023685,3.10031195861867,1.85403850238451,2.5199084501241,3.43391101713156,"a","c","a","b","a"
0.243839332692113,0.74140872387106,0.113310941237892,1.50663683123657,1.41237375955087,0.756913559361061,4.63689349393022,2.11908811854221,1.56592030239906,3.30548288082366,"b","a","b","b","a"
-0.739445549831471,-1.04157257584845,-0.719883418828435,1.27721491613867,1.17148494817751,1.19451060995215,1.31324337702715,2.82838875989943,2.95190478044535,2.30953696320134,"b","c","a","a","a"
-1.29722885159319,-0.664798855804669,-0.558158979737815,0.482941033591394,-0.190306130886526,-0.201472524382861,2.3680495383824,1.82239561689204,2.13969935128756,1.8363200135168,"a","b","b","a","a"
-0.340084090157557,0.12513743695871,-0.292988200745891,0.679737648153672,1.61838627667384,0.721962193346053,1.80377689447801,3.49855100391172,2.93119724813724,4.11260521218104,"d","b","b","b","a"
-1.2494661995941,0.672381154245348,-0.897195348711366,1.52581538878002,0.462063387560199,1.44529717067378,1.48246890766595,2.13246098892184,2.86294041139634,2.71381192860497,"c","b","b","b","a"
-0.813152018267599,0.938322591081433,-0.437676198259827,-0.568288501671209,-0.343656909899081,0.56822543987881,1.88149581782493,3.48502193610994,3.70450837734068,2.46489188456394,"c","b","b","b","a"
0.563514483033242,-0.493935323681912,-1.04643569331759,-0.0978267199732956,0.403508769138256,0.680760217095687,1.3898804215478,1.13031543247346,2.88793401804737,2.65229740395191,"c","b","b","a","a"
-0.5084190778536,-0.424059590407975,-1.56245378162879,-0.229793048472219,-0.860962606275921,1.93318623188029,1.93250149716295,0.362340181384601,2.72546588734778,2.87869620802885,"b","a","a","a","a"
-0.27591732240073,0.362790789394342,0.17322111891986,0.193047630136317,0.166633913558181,0.52922408624221,2.38628720485121,2.28126810178448,2.74286975062876,2.15681816904134,"c","c","b","a","a"
0.168667566835931,-1.04777748278595,-0.361155665231178,0.777973299818088,1.58146905815071,2.09055082536046,1.91006380840874,2.72641664343863,3.97642895134096,3.35363058443328,"b","b","a","b","a"
-0.628446624394768,-1.16958283964239,-1.17978856366643,-0.663885635719956,0.499139542947248,0.556449912803396,0.487590774313371,-0.0902400435752138,3.22309968486657,1.6251732041331,"b","a","a","a","a"
-0.308901297792238,0.1043174886935,0.737606201811078,1.06241571540243,1.11547070646668,0.8019040705771,2.33787553650208,2.37200439969489,2.43142202351548,2.0001595215939,"b","b","a","a","a"
-1.27133148002741,-1.41823288664494,-1.28691383197986,-0.743789238273644,-0.336360797662601,0.813286573022054,0.303367241344428,0.506807784573214,1.01050299150982,2.09147995826195,"b","b","a","b","a"
-0.204026655795042,0.16486828626989,0.0626897123446578,1.14863374218873,-0.248930442604178,1.26004736101969,2.68458898308736,1.85628053992638,2.99581968415001,3.43067888611742,"c","c","a","a","a"
-1.63276066005411,-0.849596153285543,0.425305852311786,1.47406576547958,0.798151769944284,-0.0314892391891985,2.40392799723967,2.18711163298075,2.39565019709578,2.51078903637783,"a","c","a","a","a"
2.72625548112771,0.75902844481137,0.745701088088494,1.03449607113755,3.48547134713454,3.66574326561046,2.69475317487955,1.48502190398316,4.02714751279853,3.71468071505831,"d","c","b","b","a"
-0.575782758148925,-0.772242265403668,0.471829913823361,0.829034498442969,1.74305975289371,1.27415095456803,1.42546839040189,2.65305310293204,1.98234462825588,4.39563813577501,"c","a","b","b","b"
-1.86015052671654,-0.403664507438467,0.475349359834195,0.646304455202952,1.76735287181709,1.70054017337289,1.18562146437253,2.17639589993206,2.67754439291181,3.49001673548905,"c","c","b","b","a"
0.00406393481522831,0.457116320679274,-0.673819926678263,1.09594368897571,1.79461606906906,2.89788680279753,2.12366492050141,2.89297740451871,3.44146825396552,2.53750531075583,"b","c","b","b","a"
0.904598601316136,1.24258134049781,0.957055310787973,1.24639189608451,2.68414402649925,0.986759027844667,2.9090799763182,2.14066436585848,3.51930097412773,3.39267890575275,"c","c","b","b","b"
-0.846164767538464,0.320175590575264,-0.11967541143852,0.298711360908107,-0.0249385540794496,0.514071444020449,0.235591086766393,0.960822285435797,1.98094958080465,3.7940488044617,"b","a","a","a","a"
-1.16804095441008,-0.459399889493171,-1.39153466181304,-0.114061449446476,-0.227989111188044,0.636474284154812,1.87846486470413,1.53713220639326,2.08868151790711,1.98747734170581,"c","a","b","a","a"
0.349990260431635,1.09234953417556,1.34408173371713,2.07166263199303,2.29284819683736,2.88268272246725,2.89298854643724,3.10591657726742,2.45439420701484,3.51048686670066,"d","c","b","b","b"
0.385891949805526,-0.384803055738392,-0.411404307064912,1.71746598798751,0.309333493828554,-0.782920373806576,2.1454373943716,1.59571168730588,2.86748103979013,2.0401192369231,"b","c","b","a","a"
1.41855412123887,1.43332704223103,0.494397139953688,1.39364189060235,1.40446866105148,1.40016198484597,2.47554409525593,2.88637610599842,4.49051484010815,2.84129156987219,"c","b","b","b","b"
-0.55477595565425,1.08668707060935,0.250363039025219,1.56597706035921,0.723860633686622,2.65847145508383,3.46414894986249,2.90003015479821,3.09293880703319,5.40292138222297,"d","c","b","a","b"
0.0201216871313752,-0.29409632986178,-0.761177748127866,0.749538109126822,1.49189601399208,0.122688298068761,1.32830664462098,0.560973474635009,2.63983055025779,2.7176357725546,"c","b","b","a","a"
0.36698170381296,1.24307997616786,1.33007919074883,0.483771780002215,2.06885537849403,1.36032779882434,2.64921753758063,4.05569221291485,3.10132429234416,3.71170802882911,"d","b","a","a","b"
-0.602726379175452,-1.44977449891779,-1.27064703564954,0.555399024069652,0.762472865187614,0.398561778809721,1.95491213838156,0.864550505469924,1.18364489859777,2.82221564715472,"b","b","b","a","a"
0.336928935687838,1.06158999062298,-0.243135378451766,0.634943273085151,1.02385578109738,1.17237858571562,1.48776926069078,1.99554159914541,3.31321066746964,3.46784689358552,"b","c","a","a","a"
-0.141667688491651,-0.193424795440456,-0.734952408999664,0.642399702368236,1.24758234079477,-0.0173485782504632,1.82974062669499,0.694801596776049,2.67728131474562,3.56219899851414,"a","b","b","a","a"
1.31574150898396,0.877906404037035,0.199774575425464,0.533573210135929,0.498020082727394,1.09493845849322,2.20484849414502,4.26707341322682,4.03586975867497,1.87854452812197,"c","c","b","a","a"
0.941277658212075,0.326114479562697,1.10423199866416,2.24897171423455,2.03950901948999,2.38019296844163,1.88003058106376,2.51931539230409,2.33682281123393,5.20872266908321,"c","c","b","b","a"
0.256302878196475,-0.5748030172911,-0.597466332395028,0.37498867195907,-0.693995957262012,-0.365472202983973,1.03576888400326,1.2618970882236,2.86867765649477,1.39747253765566,"b","a","b","a","a"
-0.714275298703643,0.0541561897227669,-0.320684881202872,0.0992660176376725,1.52542886653474,1.17095426228678,1.75707524971331,1.63957732569675,2.76101126239874,1.72512840889761,"b","c","b","b","a"
0.25203902210161,-1.23805505303044,0.14453885161835,0.439064824111394,1.85374718760695,0.994836871279297,2.27412995319087,1.61053145689186,3.74342859698656,2.90985850051068,"c","c","b","b","b"
-0.400138687942536,-0.456489498259169,-1.4873259605667,1.35300568840816,1.63298650729816,0.800448074994901,2.36224064847356,1.53307091160363,2.69976306145782,2.32710118018757,"c","c","b","b","a"
-0.400893685802222,-0.73868887420174,-0.508927137240444,0.332714211337573,0.622459397168254,-0.694831407963493,0.318338801205934,0.0710732903502023,2.1588238843816,2.47088507997216,"a","a","a","a","a"
1.09927061007765,0.266954123011024,-0.321823574689377,1.67242073487356,2.69864672778598,1.76652535880694,2.18358629765898,2.38685379329546,3.64050134963111,2.37167465832225,"b","b","b","b","a"
0.783479486131036,0.0945148150256206,0.883855467316779,1.06264381623973,1.37233289021864,1.76437725296827,3.75111124913847,3.17785967005344,2.51217497836967,4.09961655530845,"c","c","a","a","b"
1.414568627391,-0.030561762792692,1.92561871420848,1.40818685056615,0.92675792748339,1.25967743094442,2.45935251709758,2.17434792955021,4.2676143701158,3.63588512802059,"b","c","b","b","a"
0.610565781500198,1.18924350478714,1.21683708481967,3.19460207320998,1.56610460185,2.42063170010506,3.07702687381551,3.1366773383514,5.15159042961907,4.08608804659351,"c","c","b","b","a"
-0.847609945624313,-1.58179090156392,-1.28503937652501,0.317631502212125,0.168190864114933,-0.241833454888946,2.25875179233441,1.77271640824922,2.62053853802893,1.36694450726516,"d","c","a","a","a"
0.173627659360515,0.515568918086826,0.478021593216716,0.634258562475866,0.24171001113779,1.91152397003681,1.97703169899351,1.78716851142039,1.97592983098341,2.60423840513961,"b","b","b","b","a"
1.27771237321804,-1.60604062597181,0.0631000739583251,1.76420515417374,0.265191144149094,0.6116320081556,1.2532475483224,0.976369031785994,2.84146954327102,3.53255334307545,"b","b","b","a","a"
0.374502396501671,-0.353593085403617,0.591217457052337,0.932427823425496,0.800338298590857,0.443376058855038,0.183053980817134,2.40220864957216,4.05353760999478,3.4636820969396,"b","c","b","b","a"
1.32376752726028,-0.221523538846111,0.143078675599251,2.19925614953523,1.54780401887119,1.55149279580327,1.63995468726347,1.42392597394989,3.99970669648554,2.73900476002852,"c","c","b","b","a"
1.33320683938971,-0.0915794315133576,0.281787961750034,1.44583933077481,1.45553459444393,2.05105913782392,2.77520900829674,3.27167971647417,4.27017534475524,2.93834797193454,"c","b","b","a","a"
0.341531207505213,-1.36728728537303,0.136725984042709,1.48457213688998,-0.841366196982845,0.817474398003281,0.411393788582768,2.36847427468174,3.05575083603702,2.56058117094985,"a","a","a","a","a"
1.57641805635262,1.03174612911013,1.60018053154397,2.66825139284349,2.63674958830142,1.93960760706147,2.72148321037183,1.85709584548179,3.88971520446882,4.13675360647339,"d","c","b","a","b"
-0.691847582366605,-0.338501292111214,-0.511216274300979,-0.0728613422227606,0.949511705687689,1.68391732247401,0.674170127809704,1.00030428651854,3.61323716057773,3.27211162653029,"b","c","a","a","a"
0.887951904915338,0.4468800514815,-1.01937780438006,2.71095838157936,1.54085293571464,0.578201753847755,3.17550774618593,2.55848989586291,2.74334755483572,2.61221180750885,"c","c","b","b","b"
0.214751343018214,-1.89119792276553,-0.136603111801694,0.573260425329429,1.91833572086093,1.16400214407925,1.11515567944546,2.39062979667514,3.3961134828447,3.22089469366051,"a","b","b","a","b"
1.10974534522854,-0.492419796276381,0.745417394667627,1.55625112588304,2.52082588206811,1.99853443799157,0.857660746435144,1.85499100378783,1.93245240091899,3.22071059628129,"d","c","b","b","b"
0.763545678167942,0.194752679771268,0.42751665321783,2.38715911974529,1.34733502472012,0.965510216995699,3.02274684379071,3.53192717648498,4.78241461031645,3.52949946805325,"c","b","a","b","a"
-1.91919160244299,-2.19639774652513,-1.05586287276318,0.0261675875309597,0.775792588074871,-0.155245436683815,-0.456449076056706,1.55051428930089,1.13466119510181,2.59511066973332,"a","b","a","a","a"
-0.604615817298251,-0.918948016637097,-1.31146345166339,-0.194432218847388,0.922611469878022,-0.783377787016896,0.786770208002532,1.51380617272973,3.65325788829609,2.92097663691101,"c","b","b","a","a"
1.63690734945968,2.40068471469153,1.56736792161387,1.84569092544585,2.59771878444649,3.28623808752004,3.05288314329844,3.52584993903002,3.49172008632103,5.3183080280387,"d","c","b","b","b"
0.176461008391242,-0.105722568290253,0.437604347856919,0.937264753056071,1.36578794231591,-0.180983352326505,1.62322367099247,1.53833259603778,2.72150505932737,3.3139287135295,"b","c","a","b","b"
1.16557518958949,-0.0372276783872255,-0.451062897810349,0.869327048095918,0.481436059002387,0.161267034376789,3.55319941122696,1.52753666800369,2.90559468978057,4.76386054830531,"c","c","b","a","a"
1.26019248264119,0.434422986144424,2.1637145021499,1.1978522366631,2.14350600452806,2.97328507188437,3.13057517938393,2.91275098220657,2.86127081339874,4.085745450493,"d","c","b","a","a"
-0.353770444776186,-0.0680199763211445,-0.275444547811195,1.03589979150413,-1.23979735979996,1.56792387330905,2.78571871346719,2.09289729849735,3.23605350181865,3.83646096204106,"c","c","b","a","a"
0.383271411485677,-0.440118152456684,0.25198304387384,0.923996935947697,0.121818690221191,0.363518002785629,2.94905937284545,2.71535249228297,2.97031689566592,2.65460303645436,"b","c","a","a","a"
0.326334622073985,-0.168575928632339,-0.292644823881076,-0.408842137993161,1.59602205872191,0.67505184051136,1.98166253390824,2.85834346636809,1.78593213220678,2.98910897053113,"c","c","b","b","b"
-0.846153369763081,-1.54165616589964,-1.13505568442996,0.0765141820324409,-0.54298836158564,0.474334607485549,0.5033176481236,-0.245863665647533,1.21188732013095,1.62434900192709,"a","a","a","a","a"
1.44975162727398,2.09051520370671,2.91676733364074,1.90309557046591,2.39085739940671,2.82892557346347,3.49592477079828,3.85059138765595,4.8490881085262,3.76500533193873,"d","c","b","b","b"
-0.140328000523151,-0.357707311725807,-0.913617020439032,0.558770932386284,0.333728565508809,2.3182526615392,0.998040683761799,1.56687592230149,2.6485321905933,1.39238078788869,"b","b","a","a","a"
0.266679329053848,0.100084616851489,-0.0402732254046151,0.845250471035213,1.51590952982682,-0.0884755430938868,2.79131781932996,1.65375519149849,4.539071089969,2.6827605101292,"c","c","b","b","a"
-0.0562273238807234,-0.341762400559548,-1.1745823674209,1.41887687704073,1.28537333058193,-0.0471655898097822,0.149988915534723,0.802234954917044,2.62930757453305,3.25727019368385,"c","b","a","b","a"
1.06664984678395,0.829085334827467,0.773743147666691,1.59003699862466,1.36421926073725,-0.0679965241928315,1.99583326864033,2.50198968318014,3.00259273281851,1.96657321088542,"b","c","b","b","b"
1.2219614321811,0.368228865266271,0.347215656085261,1.8342859610506,1.38855587753487,1.34019248808569,2.22962549582494,2.45643306833868,2.86493010854364,3.41885561029012,"d","b","b","b","a"
0.586299974608769,1.66565866284094,0.0119589516856974,1.611270703417,2.82537380356645,1.26148627081319,4.34982533388859,2.71980346151437,3.52907063564765,3.6688376245764,"d","c","b","b","b"
-0.0118268919617237,-0.616134246235017,-0.184168887360321,0.960503068612438,1.52404745509344,1.462541255675,3.00051587508469,2.05696936819326,3.20386096245862,2.61646727771958,"c","c","b","a","a"
-1.36028073797939,-1.74568970808853,-2.08450332670401,-2.35639397923852,-0.598378363185799,-1.61287600347152,1.25887060618446,-1.19452081572161,0.9764396705501,0.626964822432095,"b","a","a","a","a"
-0.380347634987308,-1.06276624443576,-0.581834482258546,0.802730860992576,0.187311331929667,0.166287413702364,0.919705317466616,1.70547261233554,2.51737544184389,3.00837047297256,"a","a","a","a","a"
-1.42793376386524,-1.23921095229038,-1.71976498542569,0.433885412308866,0.298750728010321,-0.998923498889389,0.251036072521316,0.240179834152268,2.00729138872467,1.20637227488549,"a","b","a","a","a"
-1.22915883955166,-0.523091386880907,-0.768671343831551,1.23988499559001,0.0826431189978399,1.05173996053665,1.30683414396902,2.55287412933487,1.9703312178896,1.6515527977432,"b","a","b","a","a"
-0.570096291194473,-0.882891883098646,-0.639378828513555,0.550345116810301,-0.456894603350018,0.297922542407065,1.6907109739688,1.5926303580205,2.14858804615254,2.30428256550816,"a","a","a","a","a"
-0.292798453693035,-1.14941828359416,-0.882036500460429,0.0646510494646395,0.711200689358279,-0.177675116006852,1.78046260807017,1.34054383842553,1.49543945674539,3.24965587849441,"b","c","a","a","a"
-0.99144458517144,-1.03855809703262,1.24574152513633,-0.220673951943259,0.115791417263016,0.380365165080164,2.47885823141127,2.49302355252682,2.4883389756238,3.43346018573127,"b","a","b","a","a"
-0.120166078084649,0.350764718613888,0.786761252150931,2.72402662714411,1.3705387689835,1.36469536343307,2.47011894499037,2.30660918371688,3.15980228775424,2.81919665695241,"c","b","b","b","b"
0.0650833460776992,1.39250511630119,-0.0455496072077823,1.4968527161351,1.04177760592568,1.37464292048757,2.19318104084277,0.903118016700506,3.56088942485086,3.01452837974071,"d","c","b","b","b"
0.181432220013967,0.717715066014741,0.568172765288013,1.24417840152125,2.52141927874119,3.27707871545212,5.37959994962791,2.77291276350327,3.87491420115437,4.47162611585268,"c","c","b","b","b"
0.853560515282799,-0.13337993662856,-0.599849478669949,0.250547698484775,1.72919280920528,1.33753539575174,2.18443303861429,0.922756046852188,2.89821472193594,2.98946299000539,"c","c","b","b","a"
-1.51601768292446,-0.571652398668092,-0.773102747625914,0.867365834957622,0.358979845344802,0.0661426714654696,0.146741565895667,1.95539140227114,1.85072922450182,3.1374164513443,"b","b","a","b","a"
-1.65330582746964,-1.3469170047335,-0.299968941206135,0.233404190081707,0.702546576253341,0.563052869401603,2.01197868649569,0.652313767969295,1.75971811350406,2.06227451840185,"b","b","b","b","a"
-0.112477998433657,-0.00319805570279396,-0.401049667956568,1.92106658961989,0.367311133094891,0.41034320560848,2.27184531552082,1.79504983192995,2.45938145388795,2.71612274012018,"b","b","b","b","b"
0.524348137389146,0.45162634236832,-0.446889900650854,1.25538827199383,1.77635084009082,0.602183423883664,1.80689587630878,2.53473645030228,3.00386628867516,3.03994577106178,"d","c","b","b","a"
-2.19627538745714,-2.87422832667367,-2.00653245310921,-1.50690174555227,-1.93539738983802,-1.63006719300637,-0.56314865343731,-0.132171039067,0.48596080414505,-0.118248049865112,"a","a","a","a","a"
-0.415229502775782,-0.0747902363026785,0.011898311834318,1.07936157360158,0.183720893362119,-0.931514253643188,1.68766479171598,0.539626000879524,2.5348155669764,2.02813665580399,"c","b","b","a","a"
-0.892929610107422,-0.422294564578875,-1.14585067482279,0.343717532261629,-0.43066348600939,-0.00957520028263592,1.84224596159362,2.14381412045375,0.99367683795787,2.16721463511709,"a","a","a","a","a"
-0.739882765992474,0.894485576538637,-0.445978598710684,0.768818816891628,2.11667251408836,0.829656651648383,1.99085955190947,3.4624636598916,2.88480929565619,2.25798039497483,"c","c","b","b","a"
-0.19236766561768,0.96424394649716,0.818434388295749,-0.564802117843616,1.27350909304858,1.05707468698633,1.98148950617403,2.42659104593324,2.79775710207587,2.97085525938275,"b","c","b","a","a"
-0.882103982831953,-0.782841671031073,-0.0028800783687782,0.56543384284376,0.762748435303293,0.689043558081926,1.30094733014632,1.11197616530006,2.66812036152151,2.88509752254518,"b","c","b","a","a"
-1.59370840431161,-1.66761259881937,-0.25865927487221,0.216255365290313,-0.999099943155588,0.492374130252031,0.731140254643451,0.748961530398276,1.86578833653025,1.51891451210163,"a","a","b","a","a"
0.0685711838762228,0.456000648644609,0.166989067813159,1.70892571815853,0.323469192691834,-0.0281590271414773,2.10814767482365,1.95308034440687,3.00461009179984,3.19619009557838,"d","c","b","b","a"
0.227629643029319,-0.302518879309381,0.309545382870011,1.43086617258486,-0.179869562130656,-0.400302997173604,0.839202261380201,0.779908515494401,2.68196325159338,2.69729164403974,"c","a","a","a","a"
1.09212661484321,1.11943239171559,0.828509312945704,3.11646414396844,3.46607667429553,2.0051063909986,4.18829472533519,3.80297896619986,5.09334981433567,5.12609647739681,"d","c","b","b","a"
0.0348233225749748,-0.23427011828711,1.64602975023637,1.31035196931212,2.32305390526916,2.17469565201939,1.93239761150836,1.99819838619354,2.94243715782607,3.12353956635376,"c","c","b","a","a"
0.564060380956371,0.28520415246641,1.59470163028698,2.54053963965093,1.92349756740515,1.830664638131,3.0170119961878,1.89413375005998,4.31528766010043,4.6916755743569,"d","a","b","b","a"
-1.67866275881642,-0.190249293442134,0.967604451364593,0.9559166009506,0.151877203133561,-0.625061143649359,1.91069505311047,1.03112002140473,1.26014721293568,1.58664919837478,"c","b","a","a","a"
0.0747681268919921,-1.42010717862617,-0.701479648960816,-0.0976976229533189,1.75389000110741,0.408963438002931,3.80117593776673,2.45374562572289,2.81524811927162,3.6908126180721,"c","c","b","b","a"
0.879010756644377,0.162935853889877,-0.0839522129903846,1.16404529255691,2.07969731328599,-0.31694386121502,2.25301154545161,1.68153797401348,2.73255499365652,2.89765031478484,"d","c","b","b","a"
0.205216143865199,-0.75662912219955,-1.03814407276857,0.428449096442944,-1.20086386072261,0.827310280102502,0.331607428577059,1.47750993859159,2.50035702932291,2.5914230143328,"a","b","a","a","a"
-1.62230610457278,-1.58311874801558,-1.06623301041593,0.790676899159127,-0.552814136381966,0.802076704783411,1.52277620196895,1.7180268074071,2.90225352629228,2.14085937368736,"b","a","a","b","a"
0.057430782113775,0.901370936941187,0.0418196540153521,0.808498133500289,2.83806364521548,2.64386029355751,1.92319709451111,2.2546952033591,3.80818820721319,4.63895819885002,"c","c","b","b","a"
-0.0143570212596219,-1.65751565399564,-0.4469511330788,1.38745642820991,0.26084399355203,-0.201043059415831,2.32455061896289,3.00838622248701,3.06333321961399,2.74381863739853,"b","b","a","a","a"
1.60379966273906,1.37225574221236,1.9895325490561,2.38402980934604,2.03493058659307,2.15991543807317,1.43811718788502,2.49688962025192,3.08656338290391,5.44063633901239,"b","c","b","b","b"
-0.193349153563575,-0.784832924063589,0.3441725830108,0.760623383922894,1.54491559432777,1.90734765651061,1.77708508556358,3.02777488409296,3.15404485034493,2.97242740300825,"d","c","b","b","a"
-0.241742458334621,-2.50117121986298,-1.15610762666276,-0.753533760349882,-0.328699352513803,0.217810062678448,0.229715849335665,0.716686412751171,1.58460379973097,2.30480763869269,"a","a","a","a","b"
-0.943710038676903,-1.65852535653225,-0.732778786999133,0.348755996399116,-0.104064772397937,0.876607061472493,0.184887878632821,1.03079565457361,1.08788298499504,2.47551717552649,"b","b","a","a","a"
-0.075962713297454,-0.721829863880581,-1.73892971982229,1.48695506053131,0.0656447365527254,-0.632834787953601,1.08020199257444,0.34447531333547,2.56266355149734,2.82236381741281,"a","b","a","a","a"
-0.0644182070113282,-0.269005495429923,2.48293163425684,1.27333563095587,1.1846443517715,2.22520526406353,2.6416080964967,1.79877278365562,3.45434679495253,2.06109842396072,"c","a","b","b","b"
